Date,Open,High,Low,Close,Volume
2-Jan-90,23.54,25.25,23.48,24.50,1875945
1-Dec-89,24.25,25.31,23.20,23.38,1704770
1-Nov-89,24.91,25.03,23.85,24.25,1507490
2-Oct-89,27.17,27.27,24.29,24.91,2014827
1-Sep-89,29.04,29.50,26.77,27.14,1716035
1-Aug-89,28.69,29.66,27.95,29.10,1657539
3-Jul-89,27.95,29.01,27.48,28.57,1398105
1-Jun-89,27.20,28.60,26.71,27.79,1732768
1-May-89,28.07,28.26,26.71,27.23,1639250
3-Apr-89,27.14,28.76,26.40,28.35,1452765
1-Mar-89,30.34,30.40,26.74,27.11,1936054
1-Feb-89,32.23,32.51,29.97,30.18,1572478
3-Jan-89,30.28,32.51,29.97,32.45,1672095
1-Dec-88,29.41,30.84,29.22,30.28,1119457
1-Nov-88,30.52,30.90,28.35,29.44,1297109
3-Oct-88,28.60,31.02,28.01,30.46,1447685
1-Sep-88,27.61,28.94,27.20,28.66,1358338
1-Aug-88,31.30,31.52,27.42,27.70,1314221
1-Jul-88,31.74,32.17,29.81,31.24,1570665
1-Jun-88,28.07,31.89,27.76,31.64,1859522
2-May-88,28.23,28.60,26.71,27.95,1062447
4-Apr-88,26.71,28.94,26.24,28.16,1649655
1-Mar-88,29.28,29.47,25.90,26.74,1593295
1-Feb-88,28.01,29.28,26.55,29.19,1822620
4-Jan-88,29.07,30.80,26.98,27.92,2105240
1-Dec-87,27.95,29.90,26.08,28.69,1702477
2-Nov-87,30.06,31.02,27.33,27.51,1881025
1-Oct-87,37.57,39.06,24.84,30.43,3164468
1-Sep-87,41.89,42.08,36.89,37.45,2490090
3-Aug-87,39.62,43.69,39.37,41.83,2337576
1-Jul-87,40.46,42.20,39.53,40.00,1530718
1-Jun-87,40.00,41.89,38.75,40.37,1648636
1-May-87,39.75,41.64,38.51,39.75,1950205
1-Apr-87,37.01,40.12,35.43,39.78,2837133
2-Mar-87,34.65,38.91,34.19,37.30,1907009
2-Feb-87,31.86,35.83,31.80,34.65,1961052
2-Jan-87,30.06,32.51,28.75,31.98,2458466
1-Dec-86,31.42,32.33,29.81,29.81,1592922
3-Nov-86,30.80,31.77,29.62,31.58,1489784
1-Oct-86,33.51,33.66,29.75,30.71,1903182
2-Sep-86,34.50,36.14,33.07,33.41,2013480
1-Aug-86,32.95,35.27,32.11,34.47,1406028
1-Jul-86,36.39,37.29,32.26,32.91,1760050
2-Jun-86,37.94,38.13,35.80,36.39,1172738
1-May-86,38.75,39.12,35.34,37.85,1673804
1-Apr-86,37.73,40.21,36.61,38.81,1684409
3-Mar-86,37.36,38.13,35.90,37.63,2118630
3-Feb-86,37.73,39.99,37.26,37.48,1838126
2-Jan-86,38.44,38.88,35.52,37.63,1517290
2-Dec-85,34.72,39.43,34.19,38.63,1408000
1-Nov-85,32.20,34.96,32.20,34.72,1389065
1-Oct-85,30.80,32.64,30.52,32.26,1199156
3-Sep-85,31.45,32.42,30.37,30.77,1273489
1-Aug-85,32.73,32.98,31.18,31.45,804863
1-Jul-85,30.74,32.91,29.81,32.64,1326900
3-Jun-85,32.14,32.45,29.16,30.74,1529080
1-May-85,31.39,33.10,30.96,31.95,1197163
1-Apr-85,31.55,32.39,30.77,31.42,997700
1-Mar-85,33.41,33.97,30.83,31.55,1261733
1-Feb-85,33.69,34.34,32.48,33.29,1258984
2-Jan-85,30.40,34.19,29.56,33.88,1539900
3-Dec-84,30.12,30.93,28.81,30.58,1147560
1-Nov-84,31.24,31.73,29.68,30.24,1083085
1-Oct-84,30.74,31.73,29.50,30.96,1009269
4-Sep-84,30.55,31.92,30.02,30.86,1080868
1-Aug-84,27.57,31.48,27.54,30.74,1367600
2-Jul-84,26.27,27.54,25.83,27.48,921204
1-Jun-84,26.76,27.14,24.59,26.27,1444147
1-May-84,28.32,29.12,26.24,26.76,1066800
2-Apr-84,28.38,28.47,26.70,28.25,1192460
1-Mar-84,27.26,28.75,26.48,28.28,1114113
1-Feb-84,28.38,28.47,26.45,27.39,1457000
3-Jan-84,30.37,31.05,27.97,28.35,1453609
1-Dec-83,29.25,31.02,29.09,30.30,933257
1-Nov-83,31.61,31.73,29.15,29.15,1135000
3-Oct-83,31.42,33.35,31.17,31.48,1257033
1-Sep-83,29.71,32.17,29.34,31.51,895390
1-Aug-83,29.87,30.74,28.63,29.68,779660
1-Jul-83,29.96,31.55,29.46,29.90,883750
1-Jun-83,27.63,30.92,27.38,29.87,765495
2-May-83,28.81,29.43,27.26,27.63,700461
4-Apr-83,25.24,29.31,25.12,29.06,949765
1-Mar-83,25.02,26.05,24.50,25.27,798056
1-Feb-83,24.37,25.21,23.32,24.59,947842
3-Jan-83,23.53,25.02,22.91,24.56,1020585
1-Dec-82,21.67,24.34,21.39,23.91,1010336
1-Nov-82,19.99,21.49,19.75,21.49,921142
1-Oct-82,18.38,21.05,18.19,19.84,1114223
1-Sep-82,17.45,19.28,17.23,18.22,1102842
2-Aug-82,16.55,17.64,15.43,17.51,1040018
1-Jul-82,15.06,17.04,14.75,16.30,950176
1-Jun-82,15.31,15.43,14.28,15.06,714568
3-May-82,15.99,16.21,15.21,15.28,561545
1-Apr-82,15.03,16.42,14.87,15.96,776466
1-Mar-82,15.43,15.59,14.19,14.84,769139
1-Feb-82,15.65,15.90,14.84,15.37,704105
4-Jan-82,14.31,16.08,13.82,15.80,1018684
1-Dec-81,13.54,14.31,13.16,14.13,564168
2-Nov-81,12.92,13.54,12.39,13.54,593635
1-Oct-81,13.44,13.97,12.02,12.79,638081
1-Sep-81,13.69,14.09,12.98,13.44,507647
3-Aug-81,13.94,14.62,13.66,13.69,417561
1-Jul-81,14.38,14.38,13.57,13.94,393772
1-Jun-81,14.84,15.09,14.19,14.38,525913
1-May-81,14.56,14.75,13.69,14.59,626460
1-Apr-81,15.49,15.74,14.56,14.56,797023
2-Mar-81,15.96,16.21,15.24,15.49,514250
2-Feb-81,15.99,16.11,14.96,15.96,444715
2-Jan-81,16.86,17.76,15.89,15.99,549428
1-Dec-80,16.89,17.26,15.71,16.86,554995
3-Nov-80,16.58,18.07,16.45,16.92,665255
1-Oct-80,15.92,17.76,15.80,16.55,631821
2-Sep-80,16.27,17.14,15.74,15.92,554438
1-Aug-80,16.20,17.17,15.89,16.27,473033
1-Jul-80,14.59,16.42,14.50,16.20,500009
2-Jun-80,13.75,15.00,13.72,14.59,519790
1-May-80,13.63,14.06,12.91,13.75,499785
1-Apr-80,13.85,13.91,12.51,13.63,683204
3-Mar-80,15.77,15.77,12.76,13.85,612276
1-Feb-80,17.04,17.51,15.40,15.77,534560
2-Jan-80,15.65,17.88,15.21,17.04,593286
3-Dec-79,16.17,16.79,15.71,15.99,350815
1-Nov-79,15.49,16.64,15.18,16.20,419809
1-Oct-79,16.79,17.26,15.18,15.49,520426
4-Sep-79,17.35,17.72,16.33,16.83,486947
1-Aug-79,17.32,18.00,16.95,17.38,414813
2-Jul-79,18.22,19.06,16.89,17.32,436838
1-Jun-79,18.97,19.49,17.91,18.22,394309
1-May-79,19.51,19.96,18.76,18.87,94590
2-Apr-79,19.59,19.99,19.01,19.51,116660
1-Mar-79,18.63,19.91,18.54,19.59,102622
1-Feb-79,19.17,19.31,18.45,18.63,98747
2-Jan-79,18.53,19.63,18.28,19.17,143613
1-Dec-78,16.80,19.25,16.72,18.53,153085
1-Nov-78,16.47,17.17,15.89,16.73,125514
2-Oct-78,17.20,18.22,16.36,16.41,140013
1-Sep-78,18.13,18.90,16.98,17.20,110005
1-Aug-78,17.44,18.67,17.32,18.12,140926
3-Jul-78,15.97,17.48,15.83,17.44,132105
1-Jun-78,16.03,17.15,15.89,15.97,110854
1-May-78,16.51,16.68,16.02,16.03,116786
3-Apr-78,14.67,16.51,14.57,16.51,199120
1-Mar-78,15.60,15.68,14.60,14.62,151413
1-Feb-78,16.48,16.54,15.54,15.60,100852
3-Jan-78,16.67,16.95,16.39,16.48,123371
1-Dec-77,16.39,17.09,16.09,16.98,104952
1-Nov-77,15.97,16.72,15.46,16.39,117595
3-Oct-77,16.20,16.30,15.78,15.97,85390
1-Sep-77,16.66,16.70,15.85,16.20,70228
1-Aug-77,16.65,16.89,16.38,16.66,66969
1-Jul-77,16.38,17.10,16.02,16.65,95689
1-Jun-77,15.27,16.69,15.27,16.39,99059
2-May-77,16.06,16.37,15.18,15.24,96485
1-Apr-77,17.16,17.34,15.92,16.06,122440
1-Mar-77,17.14,17.76,17.12,17.16,107891
1-Feb-77,17.09,17.25,16.51,17.13,90431
3-Jan-77,17.16,17.41,16.52,17.09,103304
1-Dec-76,16.82,17.51,16.44,17.33,84672
1-Nov-76,16.87,17.10,15.99,16.82,87225
1-Oct-76,17.47,17.58,15.71,16.87,108352
1-Sep-76,16.99,17.91,16.96,17.47,78604
2-Aug-76,16.89,17.43,16.62,16.99,62813
1-Jul-76,17.18,17.41,16.64,16.89,82233
1-Jun-76,15.92,17.31,15.64,17.18,85250
3-May-76,15.69,16.11,15.22,15.93,65970
1-Apr-76,16.26,16.96,15.67,15.73,89676
1-Mar-76,15.87,16.50,15.78,16.26,71621
2-Feb-76,16.00,16.42,15.63,15.87,89068
2-Jan-76,13.92,16.12,13.87,16.00,116942
1-Dec-75,14.05,14.11,12.90,13.92,62359
3-Nov-75,13.18,14.06,13.10,14.05,71363
1-Oct-75,11.69,13.39,11.38,13.18,90004
2-Sep-75,11.56,12.18,11.03,11.69,60966
1-Aug-75,11.81,11.84,10.93,11.56,57523
1-Jul-75,12.97,13.08,11.78,11.81,73372
2-Jun-75,13.47,13.64,12.60,12.97,61557
1-May-75,13.03,14.11,12.79,13.35,73890
1-Apr-75,12.83,13.49,12.18,13.03,77450
3-Mar-75,13.41,13.95,12.62,12.83,77560
3-Feb-75,11.69,13.72,11.62,13.38,107121
2-Jan-75,10.44,11.89,9.76,11.69,111376
2-Dec-74,10.89,10.90,9.94,10.43,66104
1-Nov-74,11.74,12.41,10.35,11.00,69635
1-Oct-74,9.87,12.23,9.57,11.74,87956
3-Sep-74,11.92,11.95,9.34,9.87,87355
1-Aug-74,12.52,13.35,11.69,11.92,63200
1-Jul-74,13.21,13.90,12.18,12.52,51836
3-Jun-74,13.19,14.40,13.04,13.21,38705
1-May-74,14.11,14.40,13.01,13.19,38109
1-Apr-74,14.63,15.05,13.58,14.11,39157
1-Mar-74,14.77,15.77,14.37,14.63,41771
1-Feb-74,15.18,15.18,13.97,14.77,36942
2-Jan-74,15.32,15.61,13.97,15.22,49186
3-Dec-73,16.43,16.57,14.60,15.32,53815
1-Nov-73,17.40,18.00,16.33,16.45,48538
1-Oct-73,16.00,18.31,15.21,17.40,65909
4-Sep-73,18.65,18.65,15.55,16.01,82752
1-Aug-73,19.52,19.54,18.45,18.68,35347
2-Jul-73,19.49,20.08,18.31,19.52,49776
1-Jun-73,19.49,20.70,18.99,19.68,43390
1-May-73,20.43,21.12,18.94,19.54,49286
2-Apr-73,21.43,21.66,19.92,20.26,38800
1-Mar-73,21.43,22.33,20.83,21.43,38922
1-Feb-73,21.63,22.67,20.78,21.43,44178
2-Jan-73,20.09,22.27,20.09,21.63,49309
1-Dec-72,19.42,20.11,19.12,19.96,37947
1-Nov-72,19.17,19.59,18.42,19.42,36435
2-Oct-72,20.19,20.25,17.95,19.14,48945
1-Sep-72,20.28,20.35,19.53,20.19,29310
1-Aug-72,19.96,21.19,19.96,20.28,35800
3-Jul-72,19.52,20.14,19.04,19.90,32405
1-Jun-72,19.81,19.91,19.22,19.47,24609
1-May-72,19.17,20.16,18.71,19.75,34581
3-Apr-72,18.98,19.85,18.83,19.17,32590
1-Mar-72,18.35,19.17,18.17,18.98,35095
1-Feb-72,18.27,18.62,18.10,18.30,29825
3-Jan-72,16.71,18.47,16.47,18.27,49714
1-Dec-71,15.22,17.31,15.22,16.71,43350
1-Nov-71,14.90,15.22,14.31,15.17,36519
1-Oct-71,15.11,15.65,14.67,14.92,39495
1-Sep-71,15.10,15.54,14.85,15.08,35057
2-Aug-71,14.54,15.89,14.07,15.10,43000
1-Jul-71,15.74,15.85,14.41,14.46,58500
1-Jun-71,16.26,16.46,15.29,15.74,52786
3-May-71,17.63,17.65,16.14,16.24,38295
1-Apr-71,17.75,18.07,17.33,17.76,43285
1-Mar-71,16.71,18.16,16.62,17.75,30460
1-Feb-71,16.16,17.06,16.14,16.71,33915
4-Jan-71,15.73,16.27,15.39,16.16,39550
9-Dec-70,15.70,15.93,15.37,15.78,36825
